date,XAU=,CLc1,LCOc1,GBP=,XLK,.IXTTR,XLE,.IXE,.RUT
3/4/2013 12:00:00 AM,1573.34,90.12,110.09,1.5114,29.77,1194.8063,77.62,776.16,916.68
3/5/2013 12:00:00 AM,1575.06,90.82,111.61,1.5125,30.18,1211.744,78.12,781.88,927.4
3/6/2013 12:00:00 AM,1583.31,90.43,111.06,1.5016,30.16,1210.6051,78.21,782.05,929.96
3/7/2013 12:00:00 AM,1578.4,91.56,111.15,1.5012,30.23,1213.6772,78.61,785.97,934.57
3/8/2013 12:00:00 AM,1577.74,91.95,110.85,1.4915,30.29,1216.2569,78.99,789.75,942.5
3/11/2013 12:00:00 AM,1580.39,92.06,110.22,1.4912,30.36,1219.2827,79.03,789.87,942.51
3/12/2013 12:00:00 AM,1592.09,92.54,109.65,1.4902,30.25,1214.2467,79.12,790.99,940.26
3/13/2013 12:00:00 AM,1587.29,92.52,108.52,1.492,30.23,1213.4887,78.94,788.94,943.9
3/14/2013 12:00:00 AM,1589.8,93.03,109.42,1.508,30.445,1222.2645,80.02,800.16,953.07
3/15/2013 12:00:00 AM,1591.84,93.45,109.82,1.5113,30.2,1218.045,79.6,799.67,952.48
3/18/2013 12:00:00 AM,1604.8,93.74,109.51,1.5104,30.21,1217.2823,78.96,792.44,947.2
3/19/2013 12:00:00 AM,1612.79,92.16,107.45,1.5097,30.17,1215.393,78.09,783.86,942.85
3/20/2013 12:00:00 AM,1605.89,92.96,108.72,1.5095,30.32,1221.829,78.53,789.05,951.95
3/21/2013 12:00:00 AM,1614.09,92.45,107.47,1.5171,29.975,1208.1803,78.13,784.36,943.92
3/22/2013 12:00:00 AM,1607.95,93.71,107.66,1.5229,30.172,1216.0251,78.75,790.36,946.27
3/25/2013 12:00:00 AM,1604.9,94.81,108.17,1.5173,30.1,1212.6748,78.45,787.66,945.85
3/26/2013 12:00:00 AM,1598.59,96.34,109.36,1.5159,30.29,1220.9098,79.28,796.47,949.82
3/27/2013 12:00:00 AM,1604.79,96.58,109.69,1.513,30.21,1217.0685,79.54,798.8,950.24
3/28/2013 12:00:00 AM,1596.17,97.23,110.02,1.5192,30.27,1220.4578,79.31,796.6,951.54
3/29/2013 12:00:00 AM,0,,,1.5201,,,,,
4/1/2013 12:00:00 AM,1598.4,97.07,111.08,1.5227,30.07,1211.7355,79.15,794.69,938.79
4/2/2013 12:00:00 AM,1575.24,97.19,110.69,1.5102,30.19,1217.8607,78.7,790.37,934.3
4/3/2013 12:00:00 AM,1557.35,94.45,107.11,1.5127,29.95,1208.0628,77.23,775.87,918.71
4/4/2013 12:00:00 AM,1552.71,93.26,106.34,1.5233,29.96,1208.3242,77.13,774.79,925.66
4/5/2013 12:00:00 AM,1581.5,92.7,104.12,1.5333,29.73,1199.1472,77.3,776.53,923.28
4/8/2013 12:00:00 AM,1573.09,93.36,104.66,1.5252,29.86,1203.5609,77.82,781.7,931.49
4/9/2013 12:00:00 AM,1584.7,94.2,106.23,1.5321,30.07,1211.9688,78.48,788.35,929.34
4/10/2013 12:00:00 AM,1558.14,94.64,105.79,1.5329,30.6,1233.1475,78.9,792.85,946.09
4/11/2013 12:00:00 AM,1560.74,93.51,104.27,1.5382,30.5,1230.1177,79.24,795.8,947.05
4/12/2013 12:00:00 AM,1478.35,91.29,103.11,1.5341,30.365,1224.4233,78,783.44,942.85
4/15/2013 12:00:00 AM,1352.75,88.71,100.39,1.5283,29.87,1204.2548,74.82,750.91,907.18
4/16/2013 12:00:00 AM,1367.79,88.72,99.91,1.536,30.24,1219.8184,75.74,760.65,923.3
4/17/2013 12:00:00 AM,1376.5,86.68,97.69,1.5236,29.62,1194.2615,74.08,744.05,906.8
4/18/2013 12:00:00 AM,1390.75,87.73,99.13,1.5279,29.31,1181.6465,74.71,750.06,901.51
4/19/2013 12:00:00 AM,1403.85,88.01,99.65,1.523,29.35,1182.8735,74.56,748.55,912.5
4/22/2013 12:00:00 AM,1425.14,88.76,100.39,1.5292,29.575,1192.362,75.36,757.03,914.8
4/23/2013 12:00:00 AM,1412.24,89.18,100.31,1.5237,29.9,1205.8455,76.23,765.57,929.36
4/24/2013 12:00:00 AM,1430.8,91.43,101.73,1.5267,29.95,1207.0201,77.25,775.77,934.11
4/25/2013 12:00:00 AM,1466.99,93.64,103.41,1.5432,30.05,1211.5751,77.31,775.9,940.28
4/26/2013 12:00:00 AM,1462.5,93,103.16,1.5478,30.04,1211.2492,77.18,774.89,935.25
4/29/2013 12:00:00 AM,1475.79,94.5,103.81,1.5499,30.47,1228.5055,77.96,783.2,942.43
4/30/2013 12:00:00 AM,1476.6,93.46,102.37,1.5531,30.8,1241.6074,78.27,786.64,947.46
5/1/2013 12:00:00 AM,1456.74,91.03,99.95,1.5552,30.53,1231.3952,77.05,773.26,924.24
5/2/2013 12:00:00 AM,1466.24,93.99,102.85,1.5533,30.92,1246.642,78.06,783.88,939.85
5/3/2013 12:00:00 AM,1470.2,95.61,104.19,1.5571,31.21,1258.7608,79.47,798.37,954.42
5/6/2013 12:00:00 AM,1468.89,96.16,105.46,1.5541,31.36,1264.0587,80.01,803.5,959.8
5/7/2013 12:00:00 AM,1451.99,95.62,104.4,1.5484,31.34,1263.5579,80.63,809.42,967.82
5/8/2013 12:00:00 AM,1472.19,96.62,104.34,1.5531,31.59,1273.6804,80.76,810.68,970.41
5/9/2013 12:00:00 AM,1457.7,96.39,104.47,1.5448,31.5,1269.2436,80.69,808.78,966.26
5/10/2013 12:00:00 AM,1447.7,96.04,103.91,1.5363,31.59,1274.5172,80.27,805.26,975.16
5/13/2013 12:00:00 AM,1430.05,95.17,102.82,1.5297,31.51,1270.1031,80.26,804.97,973.79
5/14/2013 12:00:00 AM,1425.39,94.21,102.6,1.521,31.61,1274.8629,81.4,815.62,985.96
5/15/2013 12:00:00 AM,1392.29,94.3,103.68,1.5233,31.71,1278.6555,81.17,812.71,988.54
5/16/2013 12:00:00 AM,1385.69,95.16,103.8,1.5268,31.88,1285.1942,80.77,808.3,985.34
5/17/2013 12:00:00 AM,1358.7,96.02,104.64,1.5169,32.2,1298.6843,82.12,822.53,996.28
5/20/2013 12:00:00 AM,1393.65,96.71,104.8,1.5254,32.2,1297.3965,83.28,833.79,997.98
5/21/2013 12:00:00 AM,1375.44,96.16,103.91,1.5154,32.1,1293.9843,83.11,832.45,998.78
5/22/2013 12:00:00 AM,1368.54,94.28,102.6,1.5047,31.75,1280.3897,82.15,822.06,982.26
5/23/2013 12:00:00 AM,1390.7,94.25,102.44,1.5107,31.74,1279.8512,82.19,820.86,984.28
5/24/2013 12:00:00 AM,1385.55,94.15,102.64,1.5125,31.69,1278.4868,81.71,817.31,984.28
5/27/2013 12:00:00 AM,1394.28,,102.62,1.5101,,,,,
5/28/2013 12:00:00 AM,1379.85,95.01,104.23,1.504,31.84,1283.6277,82.57,825.88,997.35
5/29/2013 12:00:00 AM,1392.45,93.13,102.43,1.513,31.76,1280.1534,82.39,824.1,986.96
5/30/2013 12:00:00 AM,1413.25,93.61,102.19,1.5231,31.96,1287.965,82.2,822.15,994.43
5/31/2013 12:00:00 AM,1386.4,91.97,100.39,1.5198,31.66,1276.1513,80.5,805.41,984.14
6/3/2013 12:00:00 AM,1411.1,93.45,102.06,1.532,31.82,1283.8125,81.28,812.96,990.53
6/4/2013 12:00:00 AM,1399.04,93.31,103.24,1.5312,31.68,1277.9952,80.64,806.24,981.97
6/5/2013 12:00:00 AM,1402.8,93.74,103.04,1.5403,31.37,1265.0321,79.7,797.09,968.16
6/6/2013 12:00:00 AM,1413.15,94.76,103.61,1.5601,31.44,1269.534,80.3,803.09,979.46
6/7/2013 12:00:00 AM,1383.89,96.03,104.56,1.5557,31.73,1280.6542,81.31,812.67,987.62
6/10/2013 12:00:00 AM,1386.4,95.77,103.95,1.5571,31.8,1282.5192,81.08,810.45,992.67
6/11/2013 12:00:00 AM,1378.99,95.38,102.96,1.5646,31.47,1269.1564,79.85,797.91,981.45
6/12/2013 12:00:00 AM,1387.79,95.88,103.49,1.5677,31.26,1259.7058,79.36,792.48,972.31
6/13/2013 12:00:00 AM,1385.44,96.69,104.25,1.5718,31.615,1274.9567,80.69,806.46,989.69
6/14/2013 12:00:00 AM,1390.2,97.85,105.93,1.5703,31.38,1266.1729,79.91,798.46,981.38
6/17/2013 12:00:00 AM,1384.35,97.77,105.47,1.5718,31.67,1277.5635,81.06,809.8,987.84
6/18/2013 12:00:00 AM,1367.79,98.44,106.02,1.5642,31.92,1287.7371,81.52,814.76,999.99
6/19/2013 12:00:00 AM,1350.69,98.24,106.12,1.5484,31.55,1271.8704,80.77,806.55,986.5
6/20/2013 12:00:00 AM,1277.39,95.4,102.15,1.5508,30.85,1243.6784,78.41,783.57,960.52
6/21/2013 12:00:00 AM,1296.75,93.69,100.91,1.5416,30.51,1236.8623,78.17,785.28,963.68
6/24/2013 12:00:00 AM,1281.29,95.18,101.16,1.5431,30.14,1221.135,77.01,773.29,951.05
6/25/2013 12:00:00 AM,1276.74,95.32,101.26,1.5422,30.39,1231.9055,78,782.74,961.26
6/26/2013 12:00:00 AM,1225.24,95.5,101.66,1.5313,30.57,1238.8305,78.48,788.13,963.83
6/27/2013 12:00:00 AM,1199.79,97.05,102.82,1.5257,30.72,1244.9034,78.63,789.39,979.92
6/28/2013 12:00:00 AM,1233.14,96.56,102.16,1.521,30.585,1239.2272,78.3,786.97,977.48
7/1/2013 12:00:00 AM,1252.8,97.99,103,1.5216,30.75,1246.72,78.86,791.83,989.84
7/2/2013 12:00:00 AM,1241.39,99.6,104,1.5153,30.8,1249.1194,79.03,793.62,989.54
7/3/2013 12:00:00 AM,1251.19,101.24,105.76,1.5278,30.98,1255.9782,78.98,793.61,991.13
7/4/2013 12:00:00 AM,1249.19,,105.54,1.507,,,,,
7/5/2013 12:00:00 AM,1223.31,103.22,107.72,1.4887,31.18,1264.4581,79.96,802.59,1005.39
7/8/2013 12:00:00 AM,1235.89,103.14,107.43,1.495,31.16,1263.1201,80.48,808.03,1009.25
7/9/2013 12:00:00 AM,1248.84,103.53,107.81,1.4865,31.28,1267.816,81.3,816.71,1018.05
7/10/2013 12:00:00 AM,1263.64,106.52,108.51,1.501,31.38,1272.4458,80.8,811.5,1020.42
7/11/2013 12:00:00 AM,1284.69,104.91,107.73,1.5183,31.91,1293.6082,81.45,819.37,1033.18
7/12/2013 12:00:00 AM,1284.29,105.95,108.81,1.5105,31.93,1295.4039,81.91,822.97,1036.52
7/15/2013 12:00:00 AM,1281.99,106.32,109.09,1.5098,32.02,1297.4354,81.84,821.88,1043.3
7/16/2013 12:00:00 AM,1291.99,106,109.4,1.5159,32.045,1298.5309,81.34,816.67,1038.75
7/17/2013 12:00:00 AM,1275.39,106.48,108.61,1.5212,32.07,1300.9156,81.7,820.5,1042.53
7/18/2013 12:00:00 AM,1284.49,108.04,108.7,1.5228,31.99,1296.5465,82.57,828.66,1050.27
7/19/2013 12:00:00 AM,1295.74,108.05,108.07,1.5266,31.445,1274.9639,83.72,840.04,1050.48
7/22/2013 12:00:00 AM,1335.04,106.91,108.15,1.5359,31.54,1279.238,83.45,837.86,1053.41
7/23/2013 12:00:00 AM,1347.49,107.23,108.42,1.5367,31.411,1273.729,83.59,838.94,1052.2
7/24/2013 12:00:00 AM,1320.69,105.39,107.19,1.5313,31.62,1282.1256,82.66,829.8,1043.83
7/25/2013 12:00:00 AM,1333.04,105.49,107.65,1.539,31.64,1282.7619,83.21,835.39,1054.18
7/26/2013 12:00:00 AM,1333.29,104.7,107.17,1.5379,31.73,1284.7988,83,833.01,1048.51
7/29/2013 12:00:00 AM,1326.99,104.55,107.45,1.5336,31.68,1284.1771,82.31,826.07,1040.66
7/30/2013 12:00:00 AM,1326.69,103.08,106.91,1.5236,31.84,1290.0714,82.15,824.16,1043.51
7/31/2013 12:00:00 AM,1322.49,105.03,107.7,1.5206,31.73,1285.5264,82.42,827.07,1045.26
8/1/2013 12:00:00 AM,1308.84,107.89,109.54,1.5118,32.07,1300.7772,83.76,841.09,1059.88
8/2/2013 12:00:00 AM,1311.5,106.94,108.95,1.5287,32.21,1306.5696,83.39,836.74,1059.86
8/5/2013 12:00:00 AM,1303.34,106.56,108.7,1.5357,32.28,1309.1912,83.19,834.76,1063.01
8/6/2013 12:00:00 AM,1281.29,105.3,108.18,1.5347,32.11,1301.8756,82.68,829.74,1052.14
8/7/2013 12:00:00 AM,1287.14,104.37,107.44,1.5487,32.03,1298.9835,82.39,826.31,1044.34
8/8/2013 12:00:00 AM,1311.39,103.4,106.68,1.5537,32.135,1302.6978,82.84,831.09,1049.47
8/9/2013 12:00:00 AM,1314,105.97,108.22,1.5498,31.97,1296.1241,82.59,827.94,1048.4
8/12/2013 12:00:00 AM,1335.79,106.11,108.97,1.5462,32.18,1304.509,82.24,823.99,1053.67
8/13/2013 12:00:00 AM,1320.69,106.83,109.82,1.5447,32.4,1313.0562,82.39,825.39,1051.99
8/14/2013 12:00:00 AM,1334.59,106.85,110.2,1.5498,32.37,1312.9925,82.01,821.73,1047.8
8/15/2013 12:00:00 AM,1365.55,107.33,111.11,1.564,31.85,1291.354,81.56,816.52,1027.61
8/16/2013 12:00:00 AM,1375.79,107.46,110.4,1.5627,31.815,1289.8546,81.23,812.93,1024.3
8/19/2013 12:00:00 AM,1365.48,107.1,109.9,1.5647,31.72,1286.6317,79.94,799.77,1013.25
8/20/2013 12:00:00 AM,1370.67,104.96,110.15,1.5665,31.77,1287.4523,80.43,804.4,1028.57
8/21/2013 12:00:00 AM,1365.74,103.85,109.81,1.5658,31.7,1284.8552,79.99,800.09,1021.58
8/22/2013 12:00:00 AM,1375.24,105.03,109.9,1.5586,31.84,1291.2699,81.18,812.37,1036.2
8/23/2013 12:00:00 AM,1396.35,106.42,111.04,1.5567,32.07,1300.6638,81.76,818.39,1038.24
8/26/2013 12:00:00 AM,1404.4,105.92,110.73,1.5574,31.92,1294.468,81.62,816.65,1038.47
8/27/2013 12:00:00 AM,1416.04,109.01,114.36,1.5545,31.36,1270.7288,81.11,811.03,1013.49
8/28/2013 12:00:00 AM,1417.64,110.1,116.61,1.5524,31.38,1272.3493,82.46,824.87,1016.5
8/29/2013 12:00:00 AM,1407.64,108.8,115.16,1.5503,31.55,1279.4133,81.6,816.44,1026.94
8/30/2013 12:00:00 AM,1395.69,107.65,114.01,1.5508,31.4,1273.5872,81.57,816.27,1010.9
9/2/2013 12:00:00 AM,1394.29,,114.33,1.5544,,,,,
9/3/2013 12:00:00 AM,1412.04,108.54,115.68,1.5557,31.431,1274.4943,82.17,822.27,1016.26
9/4/2013 12:00:00 AM,1390.84,107.23,114.91,1.5624,31.735,1286.4948,82.615,826.29,1025.58
9/5/2013 12:00:00 AM,1366.99,108.37,115.26,1.5589,31.75,1287.2604,82.89,829.01,1028.69
9/6/2013 12:00:00 AM,1390.87,110.53,116.12,1.5629,31.77,1288.4561,82.88,829.32,1029.55
9/9/2013 12:00:00 AM,1386.19,109.52,113.72,1.5692,32.15,1303.5848,83.805,837.96,1046.08
9/10/2013 12:00:00 AM,1363.59,107.39,111.25,1.5733,32.35,1312.0183,83.84,838.21,1055.72
9/11/2013 12:00:00 AM,1366.14,107.56,111.5,1.5815,32.2,1306.2984,84.48,844.32,1055.34
9/12/2013 12:00:00 AM,1320.19,108.6,112.63,1.5804,32.225,1307.206,83.98,839.25,1048.48
9/13/2013 12:00:00 AM,1326.26,108.21,112.78,1.5873,32.255,1307.5835,83.95,839,1053.98
9/16/2013 12:00:00 AM,1313.39,106.59,110.07,1.5894,32.21,1305.4242,83.93,838.74,1056.25
9/17/2013 12:00:00 AM,1309.04,105.42,108.19,1.5901,32.37,1313.0127,84.31,842.46,1066.39
9/18/2013 12:00:00 AM,1364.54,108.07,110.6,1.6144,32.779,1329.4737,85.33,853.03,1076.97
9/19/2013 12:00:00 AM,1364.39,106.39,108.76,1.6029,32.805,1330.8074,85.12,850.99,1075.27
9/20/2013 12:00:00 AM,1324.99,104.68,109.22,1.6004,32.415,1320.5981,84.04,843.72,1072.83
9/23/2013 12:00:00 AM,1321.54,103.59,108.16,1.6041,32.51,1323.9594,83.63,839.88,1072.13
9/24/2013 12:00:00 AM,1322.59,103.13,108.64,1.6001,32.37,1319.5308,83.71,840.73,1074.68
9/25/2013 12:00:00 AM,1332.99,102.66,108.32,1.6078,32.32,1316.1169,83.69,840.48,1073.51
9/26/2013 12:00:00 AM,1323.09,103.03,109.21,1.6038,32.44,1321.2835,83.84,841.56,1078.41
9/27/2013 12:00:00 AM,1335.71,102.87,108.63,1.6136,32.24,1313.0966,83.55,838.8,1074.19
9/30/2013 12:00:00 AM,1326.94,102.33,108.37,1.6184,32.04,1305.71,82.909,832.35,1073.79
10/1/2013 12:00:00 AM,1285.99,102.04,107.94,1.6192,32.32,1318.1221,83.44,837.76,1087.43
10/2/2013 12:00:00 AM,1314.64,104.1,109.19,1.6221,32.33,1318.4852,83.63,840.03,1082.55
10/3/2013 12:00:00 AM,1316.69,103.31,109,1.6153,32.05,1305.9399,82.9,833.17,1070.9
10/4/2013 12:00:00 AM,1310.79,103.84,109.46,1.6008,32.18,1312.1131,83.74,840.73,1078.25
10/7/2013 12:00:00 AM,1321.29,103.03,109.68,1.6095,32.04,1305.2786,83.05,833.82,1065.79
10/8/2013 12:00:00 AM,1318.3,103.49,110.16,1.6082,31.53,1284.6698,82.16,824.57,1047.26
10/9/2013 12:00:00 AM,1306.59,101.61,109.06,1.5954,31.65,1290.2144,81.87,821.96,1043.46
10/10/2013 12:00:00 AM,1285.57,103.01,111.8,1.5964,32.18,1312.3093,83.39,837.31,1069.5
10/11/2013 12:00:00 AM,1272.62,102.02,111.28,1.5954,32.45,1321.9739,84.29,846.28,1084.31
10/14/2013 12:00:00 AM,1272.79,102.41,111.04,1.5982,32.56,1327.215,84.86,851.28,1090.3
10/15/2013 12:00:00 AM,1280.19,101.21,109.96,1.5996,32.36,1319.2457,84.55,848.39,1079.62
10/16/2013 12:00:00 AM,1280.99,102.29,110.86,1.5948,32.67,1331.9751,85.82,861.59,1092.42
10/17/2013 12:00:00 AM,1319.09,100.67,109.11,1.6164,32.68,1332.8009,86,863.48,1102.27
10/18/2013 12:00:00 AM,1315.75,100.81,109.94,1.6165,33.24,1355.0844,86.94,872.72,1114.77
10/21/2013 12:00:00 AM,1315.14,99.22,109.64,1.6145,33.42,1363.0349,86.55,868.99,1112.48
10/22/2013 12:00:00 AM,1340.04,97.8,109.97,1.6234,33.41,1361.9249,87.03,873.56,1115.63
10/23/2013 12:00:00 AM,1331.74,96.86,107.8,1.6162,33.25,1355.5934,85.669,860.1,1110.93
10/24/2013 12:00:00 AM,1346.54,97.11,106.99,1.62,33.33,1359.5025,86.08,864.18,1118.85
10/25/2013 12:00:00 AM,1351.74,97.85,106.93,1.6164,33.5,1365.8967,86.6,869.17,1118.34
10/28/2013 12:00:00 AM,1351.59,98.68,109.61,1.6139,33.61,1369.8987,86.67,869.99,1117.97
10/29/2013 12:00:00 AM,1343.69,98.2,109.01,1.6045,33.825,1379.1194,87.28,876.07,1121.07
10/30/2013 12:00:00 AM,1342.19,96.77,109.86,1.6036,33.76,1375.1935,86.69,870.1,1105.5
10/31/2013 12:00:00 AM,1323.19,96.38,108.84,1.604,33.65,1370.6549,86.39,866.46,1100.15
11/1/2013 12:00:00 AM,1314.74,94.61,105.91,1.5924,33.66,1372.1992,86.08,863.55,1095.67
11/4/2013 12:00:00 AM,1314.36,94.62,106.23,1.5966,33.79,1377.5472,87.15,874.41,1108.28
11/5/2013 12:00:00 AM,1310.99,93.37,105.33,1.6044,33.7,1374.2488,86.36,866.62,1103.59
11/6/2013 12:00:00 AM,1317.79,94.8,105.24,1.6079,34.04,1387.222,86.615,868.9,1098.63
11/7/2013 12:00:00 AM,1307.55,94.2,103.46,1.6096,33.595,1369.1822,85.28,854.76,1079.09
11/8/2013 12:00:00 AM,1287.8,94.6,105.12,1.6015,33.9,1382.192,86.55,868.11,1099.97
11/11/2013 12:00:00 AM,1282.82,95.14,106.4,1.5988,33.94,1382.9636,86.71,869.16,1101.5
11/12/2013 12:00:00 AM,1267.61,93.04,105.81,1.5904,34.03,1387.4097,85.91,861.01,1101.47
11/13/2013 12:00:00 AM,1278.61,93.88,107.12,1.6056,34.32,1399.7205,86.66,868.23,1112.18
11/14/2013 12:00:00 AM,1287.01,93.76,108.54,1.6063,34.225,1395.4358,87.18,872.68,1111.44
11/15/2013 12:00:00 AM,1289.66,93.84,108.5,1.6119,34.3,1399.5473,87.66,877.5,1116.2
11/18/2013 12:00:00 AM,1273.74,93.03,108.47,1.6108,34.17,1392.2304,86.99,870.39,1107.29
11/19/2013 12:00:00 AM,1274.64,93.34,106.92,1.6119,34.05,1388.0165,87.14,871.83,1101.38
11/20/2013 12:00:00 AM,1242.59,93.33,108.06,1.6104,33.94,1383.0177,86.93,869.86,1099.79
11/21/2013 12:00:00 AM,1242.35,95.44,110.08,1.6198,34.23,1395.2393,87.76,878.27,1119.62
11/22/2013 12:00:00 AM,1242.99,94.84,111.05,1.6223,34.16,1393.4077,88.23,883.03,1124.92
11/25/2013 12:00:00 AM,1252.21,94.09,111,1.6153,34.16,1392.0454,87.43,874.86,1124.73
11/26/2013 12:00:00 AM,1242.9,93.68,110.88,1.6213,34.28,1397.1254,87.21,872.46,1134.53
11/27/2013 12:00:00 AM,1236.79,92.3,111.31,1.6286,34.55,1409.2686,86.62,866.3,1141.33
11/28/2013 12:00:00 AM,1243.54,,110.86,1.634,,,,,
11/29/2013 12:00:00 AM,1251.99,92.72,109.69,1.6365,34.69,1413.9045,86.44,865.02,1142.89
12/2/2013 12:00:00 AM,1219.66,93.82,111.45,1.6355,34.58,1408.6255,86.5,865.53,1129.12
12/3/2013 12:00:00 AM,1223.51,96.04,112.62,1.6391,34.66,1413.6276,86.71,868.14,1123.78
12/4/2013 12:00:00 AM,1243.21,97.2,111.88,1.6382,34.69,1415.0781,86.43,864.22,1121.38
12/5/2013 12:00:00 AM,1224.42,97.38,110.98,1.6333,34.58,1410.2036,86.14,861.28,1122.47
12/6/2013 12:00:00 AM,1228.24,97.65,111.61,1.6347,34.82,1421.3673,86.41,863.94,1131.38
12/9/2013 12:00:00 AM,1240.56,97.34,109.39,1.6428,34.93,1425.2539,86.53,864.9,1129.84
12/10/2013 12:00:00 AM,1260.25,98.51,109.38,1.6445,34.86,1421.1706,86.27,862.32,1119.69
12/11/2013 12:00:00 AM,1251.35,97.44,109.7,1.6373,34.54,1408.4552,85.05,850.01,1101.5
12/12/2013 12:00:00 AM,1223.6,97.5,108.67,1.6348,34.31,1399.2091,85.41,853.96,1103.27
12/13/2013 12:00:00 AM,1237.8,96.6,108.83,1.6296,34.2,1395.4776,85.13,850.56,1107.05
12/16/2013 12:00:00 AM,1240.08,97.48,110.47,1.6296,34.54,1408.5428,85.87,858.01,1119.85
12/17/2013 12:00:00 AM,1229.6,97.22,108.44,1.6261,34.53,1407.5671,85.3799,853.37,1118.89
12/18/2013 12:00:00 AM,1217.62,97.8,109.63,1.6391,34.8,1419.4572,86.67,865.68,1133.72
12/19/2013 12:00:00 AM,1189.6,98.77,110.29,1.6369,34.86,1421.5135,86.92,868.4,1125.45
12/20/2013 12:00:00 AM,1202.64,99.32,111.77,1.6333,34.96,1431.2069,86.67,870.29,1146.47
12/23/2013 12:00:00 AM,1198.61,98.91,111.56,1.6353,35.42,1451.252,86.76,870.98,1157.22
12/24/2013 12:00:00 AM,1203.39,99.22,111.9,1.6373,35.52,1455.1226,87.24,876.25,1161.8
12/25/2013 12:00:00 AM,1204.4,,,1.6347,,,,,
12/26/2013 12:00:00 AM,1210.3,99.55,111.98,1.6409,35.61,1459.7554,87.86,882.7,1162.65
12/27/2013 12:00:00 AM,1212.81,100.32,112.18,1.6478,35.58,1457.3492,88.29,886.74,1161.09
12/30/2013 12:00:00 AM,1196,99.29,111.21,1.65,35.51,1455.9136,87.66,879.67,1160.59
12/31/2013 12:00:00 AM,1204.94,98.42,110.8,1.6556,35.74,1465.2056,88.51,887.98,1163.64
1/1/2014 12:00:00 AM,1205.29,,,1.6563,,,,,
1/2/2014 12:00:00 AM,1224.51,95.44,107.78,1.6451,35.39,1450.7015,87.25,875.89,1150.72
1/3/2014 12:00:00 AM,1236.16,93.96,106.89,1.6413,35.22,1443.5438,86.93,873.41,1156.09
1/6/2014 12:00:00 AM,1237.59,93.43,106.73,1.6404,35.16,1441.3345,87.05,873.82,1147.16
1/7/2014 12:00:00 AM,1231.49,93.67,107.35,1.6401,35.48,1454.1842,87.71,881.06,1157.63
1/8/2014 12:00:00 AM,1225.71,92.33,107.15,1.6447,35.48,1454.545,87.1,874.98,1157.46
1/9/2014 12:00:00 AM,1227.49,91.66,106.39,1.6479,35.25,1444.2953,86.83,871.86,1158.35
1/10/2014 12:00:00 AM,1246.7,92.72,107.25,1.6479,35.32,1447.4367,86.9,873.05,1164.53
1/13/2014 12:00:00 AM,1253.06,91.8,106.75,1.6382,34.94,1432.4367,85.17,855.92,1148.09
1/14/2014 12:00:00 AM,1244.71,92.59,106.39,1.6438,35.53,1457.2124,86.28,866.57,1163.43
1/15/2014 12:00:00 AM,1241.36,94.17,107.13,1.6368,35.96,1474.6952,86.03,864.11,1171.35
1/16/2014 12:00:00 AM,1242.1,93.96,107.09,1.6353,35.95,1474.2743,86.15,865.16,1173.13
1/17/2014 12:00:00 AM,1253.33,94.37,106.48,1.6421,35.75,1466.4044,86.01,864.11,1168.43
1/20/2014 12:00:00 AM,1253.19,,106.35,1.6429,,,,,
1/21/2014 12:00:00 AM,1241.11,94.99,106.73,1.6475,35.93,1471.8904,86.72,870.39,1175.72
1/22/2014 12:00:00 AM,1236.05,96.73,108.27,1.6574,35.89,1470.8609,87.12,874.72,1181.29
1/23/2014 12:00:00 AM,1263.95,97.32,107.58,1.6636,35.82,1467.6749,86.13,864.75,1172.4
1/24/2014 12:00:00 AM,1268.64,96.64,107.88,1.6481,35.13,1439.0627,84.3299,846.9,1144.13
1/27/2014 12:00:00 AM,1256.6,95.72,106.69,1.6584,34.8,1426.1803,84.03,843.45,1127.73
1/28/2014 12:00:00 AM,1256.09,97.41,107.41,1.6577,34.59,1417.8634,84.67,850.64,1138.24
1/29/2014 12:00:00 AM,1267.79,97.36,107.85,1.656,34.32,1405.3882,84.2,845.45,1122.45
1/30/2014 12:00:00 AM,1243.25,98.23,107.95,1.6484,34.74,1424.461,84.47,848.38,1139.36
1/31/2014 12:00:00 AM,1243.19,97.49,106.4,1.6432,34.82,1427.476,83.38,837.16,1130.88
2/3/2014 12:00:00 AM,1257.2,96.43,106.04,1.6304,34.09,1394.1968,81.89,822.4,1094.58
2/4/2014 12:00:00 AM,1254.52,97.19,105.78,1.6324,34.22,1402.5298,82.73,830.62,1102.84
2/5/2014 12:00:00 AM,1257.54,97.38,106.25,1.6308,34.25,1402.2055,81.92,822.97,1093.59
2/6/2014 12:00:00 AM,1257.26,97.84,107.19,1.632,34.63,1418.8883,83.14,834.21,1103.93
2/7/2014 12:00:00 AM,1266.58,99.88,109.57,1.6409,35.1,1438.4094,84.04,843.21,1116.55
2/10/2014 12:00:00 AM,1274.29,100.06,108.63,1.64,35.17,1443.1061,83.63,838.78,1118.73
2/11/2014 12:00:00 AM,1291.46,99.94,108.68,1.6448,35.6,1459.832,84.72,850.03,1129.16
2/12/2014 12:00:00 AM,1290.64,100.37,108.79,1.6594,35.74,1464.3133,84.52,846.17,1132.54
2/13/2014 12:00:00 AM,1302.3,100.35,108.73,1.6657,36,1477.5967,84.92,849.68,1147.79
2/14/2014 12:00:00 AM,1318.5,100.3,109.08,1.6744,36.07,1478.8234,86.03,860.38,1149.21
2/17/2014 12:00:00 AM,1328.49,,109.18,1.6713,,,,,
